epoch,train_loss,train_loc_loss,train_cls_loss,val_loss,val_loc_loss,val_cls_loss,mAP50,mAP95,precision_avg,recall_avg,mAP95_bus,precision_bus,recall_bus,mAP95_car,precision_car,recall_car,mAP95_motorbike,precision_motorbike,recall_motorbike,mAP95_truck,precision_truck,recall_truck,learning_rate
133,0.22184813022613525,0.14598535001277924,0.06723673641681671,0.15491254305216803,0.09470401826634336,0.05248803350685248,0.8991426825523376,0.6625964045524597,0.3463943858931252,0.36356615653030283,0.6539713144302368,0.7324779033660889,0.6153949499130249,0.6485415101051331,0.7806563973426819,0.652340829372406,0.5994684100151062,0.7386894226074219,0.8262965679168701,0.6681524515151978,0.6269746422767639,0.7871055603027344,1.0000000000000002e-06
134,0.22201557457447052,0.14618991315364838,0.06718701869249344,0.1548843519456351,0.09467292955117439,0.052444701819722335,0.8988534808158875,0.6627514958381653,0.34653073717982963,0.36314047765819085,0.6537236571311951,0.730791449546814,0.613846480846405,0.6526443362236023,0.7805209755897522,0.6507920026779175,0.5997403860092163,0.7411925196647644,0.8234297633171082,0.6675134301185608,0.6260544061660767,0.7881262302398682,1.0000000000000002e-06
135,0.2215375453233719,0.14592713117599487,0.06702731549739838,0.1549317628812434,0.09475606557593416,0.052575276302757545,0.8994978070259094,0.6618892550468445,0.34650973089999465,0.36319744951036176,0.6495457291603088,0.7322707176208496,0.614932656288147,0.650807797908783,0.7797943949699402,0.6524208188056946,0.5996735692024231,0.7401890754699707,0.824211597442627,0.6678329706192017,0.6265144944190979,0.7870205044746399,1.0000000000000002e-06
136,0.22203674912452698,0.1460217833518982,0.06733664870262146,0.1548222179955511,0.09472668493416772,0.0523841811983443,0.8977400064468384,0.6612085700035095,0.3460941170849818,0.3632907836548067,0.6511123180389404,0.7306961417198181,0.6145186424255371,0.6485072374343872,0.7802184224128723,0.65054851770401,0.5994551181793213,0.7385308742523193,0.8246025443077087,0.6675933003425598,0.6265144944190979,0.7876158952713013,1.0000000000000002e-06
137,0.22123581171035767,0.14576435089111328,0.06686811149120331,0.15468914106265821,0.09460778723456967,0.0522753343319715,0.8980857729911804,0.6611286401748657,0.3460978743719666,0.36327843683162,0.6510206460952759,0.7308938503265381,0.6142812371253967,0.6483187675476074,0.7807557582855225,0.6506788730621338,0.5990399122238159,0.7383084297180176,0.8264269232749939,0.6676891446113586,0.6256863474845886,0.7864251136779785,1.0000000000000002e-06
138,0.22115075588226318,0.14569127559661865,0.06688894331455231,0.15472168953561072,0.09464449824681923,0.05229586635285349,0.896717369556427,0.6599940061569214,0.34571480725952913,0.3633680348849901,0.6472993493080139,0.7313648462295532,0.6153973937034607,0.6459144949913025,0.7781741619110107,0.6504798531532288,0.5993322134017944,0.7377321720123291,0.8252540826797485,0.667801022529602,0.6266985535621643,0.7871906161308289,1.0000000000000002e-06
139,0.22097447514533997,0.1456221342086792,0.06680449098348618,0.1548322183427526,0.0947114856385473,0.052449779112392396,0.8982563018798828,0.6617163419723511,0.3462834191997486,0.36329364485292465,0.6525524854660034,0.7314984798431396,0.6153008937835693,0.6475136280059814,0.7801439166069031,0.6509919762611389,0.5992215871810913,0.7399098873138428,0.8255147337913513,0.6677051186561584,0.6260237693786621,0.7871055603027344,1.0000000000000002e-06
140,0.22162064909934998,0.1459927260875702,0.06704271584749222,0.15467516477428264,0.0947087962013572,0.05237235073278199,0.8987741470336914,0.6601843237876892,0.34625744665839797,0.36318828571393336,0.6473492980003357,0.7317362427711487,0.6136001944541931,0.6480516195297241,0.7795718312263489,0.6522721648216248,0.599360466003418,0.7388550639152527,0.823951005935669,0.6680885553359985,0.6263611316680908,0.7871055603027344,1.0000000000000002e-06
141,0.22118769586086273,0.14563018083572388,0.06698743999004364,0.15502436648109066,0.09476265289000611,0.05255648060076272,0.899517297744751,0.6614013314247131,0.3465122321058872,0.36325788497773814,0.6510112285614014,0.7311713695526123,0.6144057512283325,0.6490169167518616,0.7809680104255676,0.6524282097816467,0.5991744995117188,0.7395271062850952,0.8248631954193115,0.6678489446640015,0.6263304948806763,0.7870205044746399,1.0000000000000002e-06
142,0.22114865481853485,0.14564503729343414,0.06695781648159027,0.154955134240549,0.09466943745292834,0.05251273813087549,0.8979233503341675,0.6608036160469055,0.34601564924806893,0.36310292990982074,0.6474764943122864,0.7314116954803467,0.615313708782196,0.649012565612793,0.7795038819313049,0.6507821679115295,0.5994979739189148,0.7383411526679993,0.8246025443077087,0.6673216819763184,0.6267292499542236,0.7861699461936951,1.0000000000000002e-06
143,0.22135484218597412,0.14570683240890503,0.06704816222190857,0.15463617521880277,0.09477285640453224,0.05230437914159761,0.898104727268219,0.66046541929245,0.34622189903551054,0.36320111339561684,0.648876428604126,0.7302746772766113,0.6148525476455688,0.6478580832481384,0.7803929448127747,0.6508082747459412,0.5994746088981628,0.7390994429588318,0.8249934911727905,0.667353630065918,0.6259010434150696,0.7873607277870178,1.0000000000000002e-06
144,0.22073569893836975,0.14547471702098846,0.06665609031915665,0.1545949216876457,0.09461826597576711,0.052330177277326584,0.8976486921310425,0.6603666543960571,0.3460817033431407,0.36334501536256214,0.6476831436157227,0.7309268116950989,0.6146383881568909,0.6482182145118713,0.7802915573120117,0.6506471037864685,0.5988447070121765,0.7388702630996704,0.8262965679168701,0.6677051186561584,0.6259930729866028,0.7867653369903564,1.0000000000000002e-06
145,0.22077468037605286,0.14541473984718323,0.06672800332307816,0.15485799534996944,0.09467857008549704,0.05261935738485251,0.898271381855011,0.6607042551040649,0.3463002775639265,0.36295717701953856,0.6494659185409546,0.7298015356063843,0.615018904209137,0.6485307216644287,0.7803599834442139,0.6506074666976929,0.5993843674659729,0.7400504350662231,0.824211597442627,0.6672897338867188,0.6259010434150696,0.7862550020217896,1.0000000000000002e-06
146,0.2212274968624115,0.14576441049575806,0.06691624224185944,0.15481575333805225,0.09470359135919543,0.052442757718598666,0.8977851867675781,0.660541832447052,0.3461394238302642,0.3632479661270395,0.650053858757019,0.7294649481773376,0.6147874593734741,0.6478610038757324,0.7804785370826721,0.6505678296089172,0.5991540551185608,0.738914966583252,0.8251237869262695,0.6677850484848022,0.6260544061660767,0.7870205044746399,1.0000000000000002e-06
147,0.22046583890914917,0.1453244835138321,0.06666897237300873,0.15492280094481226,0.09465552577331884,0.052544336877207255,0.8977838754653931,0.6598089337348938,0.34613215250953777,0.3635210529524492,0.6470098495483398,0.730167031288147,0.6144831776618958,0.6475756764411926,0.7805083394050598,0.6506175994873047,0.5993476510047913,0.7385836243629456,0.8270784616470337,0.6674016118049622,0.6266679167747498,0.7870205044746399,1.0000000000000002e-06
148,0.22046074271202087,0.14515291154384613,0.06676488369703293,0.15513439154002204,0.09470658804943312,0.052582217408205144,0.8978140950202942,0.6616104245185852,0.34593935120572966,0.3631598481392674,0.6501524448394775,0.7308499813079834,0.615517258644104,0.6499220132827759,0.7796015739440918,0.6505616307258606,0.5995140075683594,0.7378376126289368,0.824081301689148,0.6675453782081604,0.6273120641708374,0.786340057849884,1.0000000000000002e-06
149,0.22050069272518158,0.1452929973602295,0.06672687828540802,0.15472941334123042,0.09469296994493968,0.05237785565541751,0.8976732492446899,0.6598880290985107,0.3459212924086097,0.3628733553142479,0.648109495639801,0.7284083366394043,0.6144532561302185,0.6485810279846191,0.7802424430847168,0.650431752204895,0.5994011163711548,0.7372950315475464,0.823951005935669,0.6669062972068787,0.6262997984886169,0.7858297228813171,1.0000000000000002e-06
150,0.22037500143051147,0.14517584443092346,0.06666695326566696,0.1549181414406691,0.0945825616815197,0.05262696398283118,0.8986505270004272,0.6605271697044373,0.3462116858239678,0.3635094332764409,0.6486296653747559,0.7309525609016418,0.6140335202217102,0.6484929323196411,0.7802272439002991,0.6520347595214844,0.5991238951683044,0.7383075952529907,0.8265572190284729,0.6675453782081604,0.6259317398071289,0.7880411744117737,1.0000000000000002e-06
